date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:11:39	248/248	---M--	200	added ('OK')	image/svg+xml	etag:%22f8-6240f3fb1f300%22	https://supernao.zorn.it/templates/yootheme/vendor/assets/uikit-themes/master-tomsen-brody/images/section-light-background.svg	/home/marco/supernao-statico_1-06_h21/supernao.zorn.it/templates/yootheme/vendor/assets/uikit-themes/master-tomsen-brody/images/section-light-background.svg	(from https://supernao.zorn.it/templates/yootheme/css/theme.12.css?1748545142)
21:11:40	248/248	---M--	200	added ('OK')	image/svg+xml	etag:%22f8-6240f3fb1f300%22	https://supernao.zorn.it/templates/yootheme/vendor/assets/uikit-themes/master-tomsen-brody/images/section-dark-background.svg	/home/marco/supernao-statico_1-06_h21/supernao.zorn.it/templates/yootheme/vendor/assets/uikit-themes/master-tomsen-brody/images/section-dark-background.svg	(from https://supernao.zorn.it/templates/yootheme/css/theme.12.css?1748545142)
21:11:41	937/937	---M--	200	added ('OK')	image/svg+xml	etag:%223a9-6240f3fa2b0c0%22	https://supernao.zorn.it/templates/yootheme/vendor/assets/uikit-themes/master/images/mask-default-image.svg	/home/marco/supernao-statico_1-06_h21/supernao.zorn.it/templates/yootheme/vendor/assets/uikit-themes/master/images/mask-default-image.svg	(from https://supernao.zorn.it/templates/yootheme/css/theme.12.css?1748545142)
21:11:42	79/79	---M-Z	200	added ('OK')	text/css	etag:%225f-63586fc3cd980%22	https://supernao.zorn.it/media/plg_system_webauthn/css/button.min.css?8ed7ac	/home/marco/supernao-statico_1-06_h21/supernao.zorn.it/media/plg_system_webauthn/css/button.min51f5.css	(from https://supernao.zorn.it/log-in)
21:11:43	741/741	---M-Z	200	added ('OK')	text/javascript	etag:%221ae-63586fc3cd980%22	https://supernao.zorn.it/media/system/js/keepalive.min.js?08e025	/home/marco/supernao-statico_1-06_h21/supernao.zorn.it/media/system/js/keepalive.mind5a8.js	(from https://supernao.zorn.it/log-in)
21:11:44	8586/8586	---M-Z	200	added ('OK')	text/javascript	etag:%22c78-63586fc3cd980%22	https://supernao.zorn.it/media/system/js/fields/validate.min.js?7b3372	/home/marco/supernao-statico_1-06_h21/supernao.zorn.it/media/system/js/fields/validate.min4779.js	(from https://supernao.zorn.it/log-in)
21:11:45	1237/1237	---M-Z	200	added ('OK')	text/javascript	etag:%22258-63586fc3cd980%22	https://supernao.zorn.it/media/system/js/fields/passwordview.min.js?61f142	/home/marco/supernao-statico_1-06_h21/supernao.zorn.it/media/system/js/fields/passwordview.min895a.js	(from https://supernao.zorn.it/log-in)
21:11:46	3097/3097	---M-Z	200	added ('OK')	text/javascript	etag:%225cb-63586fc3cd980%22	https://supernao.zorn.it/media/plg_system_webauthn/js/login.min.js?8ed7ac	/home/marco/supernao-statico_1-06_h21/supernao.zorn.it/media/plg_system_webauthn/js/login.min51f5.js	(from https://supernao.zorn.it/log-in)
21:11:47	25612/25612	---M-Z	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2019:11:49%20GMT	https://supernao.zorn.it/log-in?view=reset	/home/marco/supernao-statico_1-06_h21/supernao.zorn.it/log-in798d.html	(from https://supernao.zorn.it/log-in)
21:11:48	25546/25546	---M-Z	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2019:11:50%20GMT	https://supernao.zorn.it/log-in?view=remind	/home/marco/supernao-statico_1-06_h21/supernao.zorn.it/log-in4488.html	(from https://supernao.zorn.it/log-in)
21:11:49	29534/29534	---M-Z	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2019:11:51%20GMT	https://supernao.zorn.it/log-in?view=registration	/home/marco/supernao-statico_1-06_h21/supernao.zorn.it/log-in4437.html	(from https://supernao.zorn.it/log-in)
21:11:50	7897/7897	---M--	200	added ('OK')	image/png	etag:%221ed9-63674b8597977%22	https://supernao.zorn.it/templates/yootheme/cache/bd/foto-placeholder-o-bdfa604d.png	/home/marco/supernao-statico_1-06_h21/supernao.zorn.it/templates/yootheme/cache/bd/foto-placeholder-o-bdfa604d.png	(from https://supernao.zorn.it/progetti)
21:11:52	33450/33450	---M-Z	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2019:11:53%20GMT	https://supernao.zorn.it/progetti/nao-retail	/home/marco/supernao-statico_1-06_h21/supernao.zorn.it/progetti/nao-retail.html	(from https://supernao.zorn.it/progetti)
21:11:52	32274/32274	---M-Z	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2019:11:54%20GMT	https://supernao.zorn.it/progetti/nao-ecologia	/home/marco/supernao-statico_1-06_h21/supernao.zorn.it/progetti/nao-ecologia.html	(from https://supernao.zorn.it/progetti)
21:11:53	32292/32292	---M-Z	200	added ('OK')	text/html	date:Sun,%2001%20Jun%202025%2019:11:55%20GMT	https://supernao.zorn.it/progetti/nao-cultura	/home/marco/supernao-statico_1-06_h21/supernao.zorn.it/progetti/nao-cultura.html	(from https://supernao.zorn.it/progetti)
21:11:54	5844/5844	---M--	200	added ('OK')	image/png	etag:%2216d4-6368767c95441%22	https://supernao.zorn.it/templates/yootheme/cache/ba/supernao%202025%20circle-ba8eed09.png	/home/marco/supernao-statico_1-06_h21/supernao.zorn.it/templates/yootheme/cache/ba/supernao%202025%20circle-ba8eed09.png	(from https://supernao.zorn.it/team)
21:11:56	100879/100879	---M--	200	added ('OK')	image/png	etag:%2218a0f-63674b8864a1d%22	https://supernao.zorn.it/templates/yootheme/cache/25/Gabriele_V-25ac8763.png	/home/marco/supernao-statico_1-06_h21/supernao.zorn.it/templates/yootheme/cache/25/Gabriele_V-25ac8763.png	(from https://supernao.zorn.it/team)
21:11:57	80285/80285	---M--	200	added ('OK')	image/png	etag:%221399d-63674b8866575%22	https://supernao.zorn.it/templates/yootheme/cache/b0/Filippo_Labate_V-b05fae48.png	/home/marco/supernao-statico_1-06_h21/supernao.zorn.it/templates/yootheme/cache/b0/Filippo_Labate_V-b05fae48.png	(from https://supernao.zorn.it/team)
21:11:58	120463/120463	---M--	200	added ('OK')	image/png	etag:%221d68f-63674b88d3f5d%22	https://supernao.zorn.it/templates/yootheme/cache/f8/Ching_Hoi_V-f8ba5a27.png	/home/marco/supernao-statico_1-06_h21/supernao.zorn.it/templates/yootheme/cache/f8/Ching_Hoi_V-f8ba5a27.png	(from https://supernao.zorn.it/team)
21:11:59	85545/85545	---M--	200	added ('OK')	image/png	etag:%2214e29-63674b88caaed%22	https://supernao.zorn.it/templates/yootheme/cache/58/Niccolo_Lucidi_V-58a5ddf4.png	/home/marco/supernao-statico_1-06_h21/supernao.zorn.it/templates/yootheme/cache/58/Niccolo_Lucidi_V-58a5ddf4.png	(from https://supernao.zorn.it/team)
21:12:00	103861/103861	---M--	200	added ('OK')	image/png	etag:%22195b5-63674b8b2538c%22	https://supernao.zorn.it/templates/yootheme/cache/8c/Gabriele_Russo_V-8c79efd6.png	/home/marco/supernao-statico_1-06_h21/supernao.zorn.it/templates/yootheme/cache/8c/Gabriele_Russo_V-8c79efd6.png	(from https://supernao.zorn.it/team)
21:12:01	106448/106448	---M--	200	added ('OK')	image/png	etag:%2219fd0-63674b8b1d2a4%22	https://supernao.zorn.it/templates/yootheme/cache/9f/SuperNAO_V-9fd74f4c.png	/home/marco/supernao-statico_1-06_h21/supernao.zorn.it/templates/yootheme/cache/9f/SuperNAO_V-9fd74f4c.png	(from https://supernao.zorn.it/team)
21:12:02	109852/109852	---M--	200	added ('OK')	image/png	etag:%221ad1c-63674b8b443a4%22	https://supernao.zorn.it/templates/yootheme/cache/d7/Virginia_D_Andrea_V-d75e68d4.png	/home/marco/supernao-statico_1-06_h21/supernao.zorn.it/templates/yootheme/cache/d7/Virginia_D_Andrea_V-d75e68d4.png	(from https://supernao.zorn.it/team)
21:12:03	116239/116239	---M--	200	added ('OK')	image/png	etag:%221c60f-63674b8b3a764%22	https://supernao.zorn.it/templates/yootheme/cache/1e/foto-nao-1e69fa5a.png	/home/marco/supernao-statico_1-06_h21/supernao.zorn.it/templates/yootheme/cache/1e/foto-nao-1e69fa5a.png	(from https://supernao.zorn.it/team)
21:12:04	88432/88432	---M--	200	added ('OK')	image/png	etag:%2215970-63674b8e39102%22	https://supernao.zorn.it/templates/yootheme/cache/39/Marco_Zorn_V-396f423e.png	/home/marco/supernao-statico_1-06_h21/supernao.zorn.it/templates/yootheme/cache/39/Marco_Zorn_V-396f423e.png	(from https://supernao.zorn.it/team)
21:12:05	86507/86507	---M--	200	added ('OK')	image/png	etag:%22151eb-63674b8eb9f82%22	https://supernao.zorn.it/templates/yootheme/cache/c7/Leonardo_Vellella_V-c753bbe1.png	/home/marco/supernao-statico_1-06_h21/supernao.zorn.it/templates/yootheme/cache/c7/Leonardo_Vellella_V-c753bbe1.png	(from https://supernao.zorn.it/team)
21:12:05	14994/14994	---M-Z	200	added ('OK')	text/css	etag:%223a92-6240f3fc13540-gzip%22	https://supernao.zorn.it/templates/yootheme/packages/builder/elements/map/assets/leaflet.css?ver=4.4.9	/home/marco/supernao-statico_1-06_h21/supernao.zorn.it/templates/yootheme/packages/builder/elements/map/assets/leafletcb95.css	(from https://supernao.zorn.it/contact)
21:12:06	147552/147552	---M-Z	200	added ('OK')	application/javascript	etag:%2224060-6240f3f936e80-gzip%22	https://supernao.zorn.it/templates/yootheme/vendor/assets/leaflet/leaflet/dist/leaflet.js?4.4.9	/home/marco/supernao-statico_1-06_h21/supernao.zorn.it/templates/yootheme/vendor/assets/leaflet/leaflet/dist/leaflet6570.js	(from https://supernao.zorn.it/contact)
21:12:07	2275/2275	---M-Z	200	added ('OK')	application/javascript	etag:%228e3-6240f3fc13540-gzip%22	https://supernao.zorn.it/templates/yootheme/packages/builder/elements/map/app/map-leaflet.min.js?4.4.9	/home/marco/supernao-statico_1-06_h21/supernao.zorn.it/templates/yootheme/packages/builder/elements/map/app/map-leaflet.min6570.js	(from https://supernao.zorn.it/contact)
21:12:09	46928/46928	---M--	200	added ('OK')	text/html	etag:%22b750-62c3ff2d6f740%22	https://supernao.zorn.it/templates/yootheme/cache/d8/starship-7-d89635ba.webp	/home/marco/supernao-statico_1-06_h21/supernao.zorn.it/templates/yootheme/cache/d8/starship-7-d89635ba.html	(from https://supernao.zorn.it/blog)
21:12:11	112723/112723	---M--	200	added ('OK')	image/jpeg	etag:%221b853-6365d4bbe93de%22	https://supernao.zorn.it/templates/yootheme/cache/19/ces-2025-192c280d.jpeg	/home/marco/supernao-statico_1-06_h21/supernao.zorn.it/templates/yootheme/cache/19/ces-2025-192c280d.jpg	(from https://supernao.zorn.it/blog)
21:12:11	30280/30280	---M--	200	added ('OK')	text/html	etag:%227648-62d692d4b75c0%22	https://supernao.zorn.it/templates/yootheme/cache/2d/neuralink-2d3d92d8.webp	/home/marco/supernao-statico_1-06_h21/supernao.zorn.it/templates/yootheme/cache/2d/neuralink-2d3d92d8.html	(from https://supernao.zorn.it/blog)
21:12:11	777962/777962	---M--	200	added ('OK')	image/jpeg	etag:%22bdeea-6365d4be0547f%22	https://supernao.zorn.it/templates/yootheme/cache/dc/nao-seduto-arduino-dcd629cd.jpeg	/home/marco/supernao-statico_1-06_h21/supernao.zorn.it/templates/yootheme/cache/dc/nao-seduto-arduino-dcd629cd.jpg	(from https://supernao.zorn.it/blog)
21:12:12	54328/54328	---M--	200	added ('OK')	text/html	etag:%22d438-62d68f5813bc0%22	https://supernao.zorn.it/templates/yootheme/cache/7f/sora-ai-7f7ceece.webp	/home/marco/supernao-statico_1-06_h21/supernao.zorn.it/templates/yootheme/cache/7f/sora-ai-7f7ceece.html	(from https://supernao.zorn.it/blog)
21:12:13	2795/2795	---M-Z	200	added ('OK')	text/javascript	etag:%22480-63586fc3cd980%22	https://supernao.zorn.it/media/system/js/fields/passwordstrength.min.js?868594	/home/marco/supernao-statico_1-06_h21/supernao.zorn.it/media/system/js/fields/passwordstrength.min64b6.js	(from https://supernao.zorn.it/log-in?view=registration)
21:12:14	10189/10189	---M--	200	added ('OK')	image/png	etag:%2227cd-63674b8ee04ca%22	https://supernao.zorn.it/templates/yootheme/cache/7f/foto-placeholder-o-7f8d00a9.png	/home/marco/supernao-statico_1-06_h21/supernao.zorn.it/templates/yootheme/cache/7f/foto-placeholder-o-7f8d00a9.png	(from https://supernao.zorn.it/progetti/nao-retail)
21:12:15	1399/1399	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2001%20Jun%202025%2019:12:17%20GMT	https://supernao.zorn.it/templates/yootheme/packages/builder/elements/map/assets/images/layers.png	/home/marco/supernao-statico_1-06_h21/supernao.zorn.it/templates/yootheme/packages/builder/elements/map/assets/images/layers.png	(from https://supernao.zorn.it/templates/yootheme/packages/builder/elements/map/assets/leaflet.css?ver=4.4.9)
21:12:16	1399/1399	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2001%20Jun%202025%2019:12:17%20GMT	https://supernao.zorn.it/templates/yootheme/packages/builder/elements/map/assets/images/layers-2x.png	/home/marco/supernao-statico_1-06_h21/supernao.zorn.it/templates/yootheme/packages/builder/elements/map/assets/images/layers-2x.png	(from https://supernao.zorn.it/templates/yootheme/packages/builder/elements/map/assets/leaflet.css?ver=4.4.9)
21:12:17	1399/1399	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2001%20Jun%202025%2019:12:18%20GMT	https://supernao.zorn.it/templates/yootheme/packages/builder/elements/map/assets/images/marker-icon.png	/home/marco/supernao-statico_1-06_h21/supernao.zorn.it/templates/yootheme/packages/builder/elements/map/assets/images/marker-icon.png	(from https://supernao.zorn.it/templates/yootheme/packages/builder/elements/map/assets/leaflet.css?ver=4.4.9)
